treatment,forest_type,plot_ID,gbh_cm,gbh_cm_stem2,gbh_cm_stem3,height_m,code,species_ID,family,ID_level,plotA,plotB,plotC,wd_m,wd_sd,WD_level,type_plot,gf
L2,deciduous,BAT1P19,31,NA,NA,8.5,neogag,Neonauclea gagaena,Rubiaceae,S,Y,NA,NA,0.655777219,0.05189097,G,A,T
L2,deciduous,BAT1P19,62,NA,NA,9.5,ptetin,Pterocymbium tinctorium,Sterculiaceae,S,Y,NA,NA,0.25,0.070641633,S,A,T
L2,deciduous,BAT1P19,66,NA,NA,11.5,mimand,Mimusops andamanica,Sapotaceae,S,Y,NA,NA,0.843016197,0.061560279,G,A,T
L2,deciduous,BAT1P19,34,NA,NA,7.5,stevil,Sterculia villosa,Sterculiaceae,S,Y,NA,NA,0.254856,0.127696287,S,A,T
L2,deciduous,BAT1P19,84,NA,NA,NA,belsp,Climber species,NA,G,Y,NA,NA,0.589753702,0.037863538,P,A,P
L2,deciduous,BAT1P19,323,NA,NA,22.5,caneup,Canarium euphyllum,Burseraceae,S,Y,NA,Y,0.35,0.087044145,S,A,T
L2,deciduous,BAT1P19,33,NA,NA,8.5,neogag,Neonauclea gagaena,Rubiaceae,S,Y,NA,NA,0.655777219,0.05189097,G,A,T
L2,deciduous,BAT1P19,51,NA,NA,9.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P19,133,NA,NA,21.5,mimand,Mimusops andamanica,Sapotaceae,S,Y,NA,NA,0.843016197,0.061560279,G,A,T
L2,deciduous,BAT1P19,31,NA,NA,8.5,neogag,Neonauclea gagaena,Rubiaceae,S,Y,NA,NA,0.655777219,0.05189097,G,A,T
L2,deciduous,BAT1P19,31,NA,NA,6,neogag,Neonauclea gagaena,Rubiaceae,S,Y,NA,NA,0.655777219,0.05189097,G,A,T
L2,deciduous,BAT1P19,43,NA,NA,4,neogag,Neonauclea gagaena,Rubiaceae,S,Y,NA,NA,0.655777219,0.05189097,G,A,T
L2,deciduous,BAT1P19,53,NA,NA,6.5,oropol,Orophea polycarpa,Annonaceae,S,Y,NA,NA,0.589753702,0.037863538,P,A,T
L2,deciduous,BAT1P19,35,NA,NA,2,neogag,Neonauclea gagaena,Rubiaceae,S,Y,NA,NA,0.655777219,0.05189097,G,A,T
L2,deciduous,BAT1P19,56,NA,NA,9.5,sagell,Sageraea elliptica,Annonaceae,S,Y,NA,NA,0.67,0.086799749,S,A,T
L2,deciduous,BAT1P19,130,NA,NA,13.5,stevil,Sterculia villosa,Sterculiaceae,S,Y,NA,NA,0.254856,0.127696287,S,A,T
L2,deciduous,BAT1P19,240,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.589753702,0.037863538,P,C,T
L2,deciduous,BAT1P19,785,NA,NA,36.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
L2,deciduous,BAT1P19,213,NA,NA,31.5,caneup,Canarium euphyllum,Burseraceae,S,NA,NA,Y,0.35,0.087044145,S,C,T
L2,deciduous,BAT1P19,180,NA,NA,22.5,stecol,Sterculia colorata,Sterculiaceae,S,NA,NA,Y,0.426577466,0.127696287,G,C,T
L2,deciduous,BAT1P19,190,NA,NA,36.5,terbia,Terminalia bialata,Combretaceae,S,NA,NA,Y,0.554719761,0.153541295,G,C,T
L2,deciduous,BAT1P19,225,NA,NA,32.5,neogag,Neonauclea gagaena,Rubiaceae,S,NA,NA,Y,0.655777219,0.05189097,G,C,T
L2,deciduous,BAT1P19,220,NA,NA,30.5,caneup,Canarium euphyllum,Burseraceae,S,NA,NA,Y,0.35,0.087044145,S,C,T
L2,deciduous,BAT1P20,44,NA,NA,13.5,dioooc,Diospyros oocarpa,Ebenaceae,S,Y,Y,NA,0.69718256,0.130127619,G,B,T
L2,deciduous,BAT1P20,65,NA,NA,13.5,walpin,Walsura pinnata,Meliaceae,S,Y,Y,NA,0.867888,NA,G,B,T
L2,deciduous,BAT1P20,13,NA,NA,3.5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
L2,deciduous,BAT1P20,57,NA,NA,11.5,walpin,Walsura pinnata,Meliaceae,S,Y,Y,NA,0.867888,NA,G,B,T
L2,deciduous,BAT1P20,22,NA,NA,5,jamukh,Jamurla khatta,NA,G,NA,Y,NA,0.590853337,0.041596871,P,B,T
L2,deciduous,BAT1P20,45,NA,NA,9.5,dioooc,Diospyros oocarpa,Ebenaceae,S,Y,Y,NA,0.69718256,0.130127619,G,B,T
L2,deciduous,BAT1P20,59,NA,NA,11.5,surmul,Suregada multiflora,Euphorbioaceae,S,Y,Y,NA,0.647472,0.033046136,S,B,T
L2,deciduous,BAT1P20,47,NA,NA,6,musgla,Mussaenda glabra,Rubiaceae,S,Y,Y,NA,0.590853337,0.041596871,P,B,T
L2,deciduous,BAT1P20,30,NA,NA,5,spopin,Spondias pinnata,Anacardiaceae,S,Y,NA,NA,0.2944072,0.06427548,S,A,T
L2,deciduous,BAT1P20,65,NA,NA,8.5,leprub,Lepisanthes rubiginosa,Sapindaceae,S,Y,NA,NA,0.63,0.156428898,S,A,T
L2,deciduous,BAT1P20,43,NA,NA,6.5,dryass,Drypetes assamica,Euphorbioaceae,S,Y,NA,NA,0.706904579,0.075472281,G,A,T
L2,deciduous,BAT1P20,44,NA,NA,6.5,surmul,Suregada multiflora,Euphorbioaceae,S,Y,NA,NA,0.647472,0.033046136,S,A,T
L2,deciduous,BAT1P20,39,NA,NA,6,dryass,Drypetes assamica,Euphorbioaceae,S,Y,NA,NA,0.706904579,0.075472281,G,A,T
L2,deciduous,BAT1P20,43.5,NA,NA,6.5,diopyr,Diospyros pyrrhocarpa,Ebenaceae,S,Y,NA,NA,0.64,0.130127619,S,A,T
L2,deciduous,BAT1P20,41,NA,NA,4.5,garand,Garcinia andamanica,Clusiaceae,S,Y,NA,NA,0.734589334,0.115786327,G,A,T
L2,deciduous,BAT1P20,46,NA,NA,9.5,stevil,Sterculia villosa,Sterculiaceae,S,Y,NA,NA,0.254856,0.127696287,S,A,T
L2,deciduous,BAT1P20,30,NA,NA,9.5,clemyr,Cleistanthus myrianthus,Euphorbioaceae,S,Y,NA,NA,0.535,0.06363961,S,A,T
L2,deciduous,BAT1P20,31,NA,NA,8.5,leprub,Lepisanthes rubiginosa,Sapindaceae,S,Y,NA,NA,0.63,0.156428898,S,A,T
L2,deciduous,BAT1P20,45.5,NA,NA,10.5,stevil,Sterculia villosa,Sterculiaceae,S,Y,NA,NA,0.254856,0.127696287,S,A,T
L2,deciduous,BAT1P20,45,NA,NA,7.5,diopyr,Diospyros pyrrhocarpa,Ebenaceae,S,Y,NA,NA,0.64,0.130127619,S,A,T
L2,deciduous,BAT1P20,123,NA,NA,18.5,diland,Dillenia andamanica,Dilleniaceae,S,Y,NA,NA,0.61240513,0.066353381,G,A,T
L2,deciduous,BAT1P20,68,NA,NA,10.5,leprub,Lepisanthes rubiginosa,Sapindaceae,S,Y,NA,NA,0.63,0.156428898,S,A,T
L2,deciduous,BAT1P20,251.2,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.590853337,0.041596871,P,C,T
L2,deciduous,BAT1P20,753.6,NA,NA,32.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
L2,deciduous,BAT1P20,222,NA,NA,21.5,lancor,Lannea coromandelica,Anacardiaceae,S,NA,NA,Y,0.397296667,0.049785781,S,C,T
L2,deciduous,BAT1P20,345.4,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.590853337,0.041596871,P,C,T
L2,deciduous,BAT1P20,266.9,NA,NA,27.5,tetnud,Tetrameles nudiflora,Tetramelaceae,S,NA,NA,Y,0.307096,0.048223214,S,C,T
L2,deciduous,BAT1P20,298.3,NA,NA,33.5,terpro,Terminalia procera,Combretaceae,S,NA,NA,Y,0.52,0.153541295,S,C,T
L2,deciduous,BAT1P20,248,NA,NA,25.5,adepav,Adenanthera pavonina,Mimosaceae,S,NA,NA,Y,0.686956111,0.105637222,S,C,T
L2,deciduous,BAT1P20,356,NA,NA,32.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
L2,deciduous,BAT1P20,290,NA,NA,31.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
L2,deciduous,BAT1P20,225,NA,NA,24.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,NA,NA,Y,0.552762,0.063149352,S,C,T
L2,deciduous,BAT1P21,28.5,NA,NA,5.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,NA,Y,NA,0.552762,0.063149352,S,B,T
L2,deciduous,BAT1P21,15.5,NA,NA,4,surmul,Suregada multiflora,Euphorbioaceae,S,NA,Y,NA,0.647472,0.033046136,S,B,T
L2,deciduous,BAT1P21,74.5,NA,NA,17.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,Y,NA,0.552762,0.063149352,S,B,T
L2,deciduous,BAT1P21,16,NA,NA,3,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,NA,Y,NA,0.552762,0.063149352,S,B,T
L2,deciduous,BAT1P21,25,13,NA,4.5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
L2,deciduous,BAT1P21,15,12,NA,3.5,desdas,Desmos dasymaschalus,Annonaceae,S,NA,Y,NA,0.578413228,0.032464757,P,B,T
L2,deciduous,BAT1P21,27,NA,NA,6.5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
L2,deciduous,BAT1P21,80,NA,NA,17.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,Y,NA,0.552762,0.063149352,S,B,T
L2,deciduous,BAT1P21,26,NA,NA,7.5,aidcoc,Aidia cochinchinensis,Rubiaceae,S,NA,Y,NA,0.752557363,0.08206892,G,B,T
L2,deciduous,BAT1P21,33,NA,NA,10.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,Y,NA,0.552762,0.063149352,S,B,T
L2,deciduous,BAT1P21,10,NA,NA,3,agland,Aglaia andamanica,Meliaceae,S,NA,Y,NA,0.659026321,0.089693385,G,B,T
L2,deciduous,BAT1P21,10.5,NA,NA,6,diound,Diospyros undulata,Ebenaceae,S,NA,Y,NA,0.69718256,0.130127619,G,B,T
L2,deciduous,BAT1P21,10,NA,NA,4,surmul,Suregada multiflora,Euphorbioaceae,S,NA,Y,NA,0.647472,0.033046136,S,B,T
L2,deciduous,BAT1P21,13,NA,NA,4,diound,Diospyros undulata,Ebenaceae,S,NA,Y,NA,0.69718256,0.130127619,G,B,T
L2,deciduous,BAT1P21,12.5,NA,NA,4,surmul,Suregada multiflora,Euphorbioaceae,S,NA,Y,NA,0.647472,0.033046136,S,B,T
L2,deciduous,BAT1P21,12.5,NA,NA,5,pteace,Pterospermum aceroides,Sterculiaceae,S,NA,Y,NA,0.520992806,0.099729288,G,B,T
L2,deciduous,BAT1P21,37,NA,NA,11.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,Y,NA,0.552762,0.063149352,S,B,T
L2,deciduous,BAT1P21,12,NA,NA,6.5,diound,Diospyros undulata,Ebenaceae,S,NA,Y,NA,0.69718256,0.130127619,G,B,T
L2,deciduous,BAT1P21,15,NA,NA,NA,belsp,Climber species,NA,G,NA,Y,NA,0.578413228,0.032464757,P,B,P
L2,deciduous,BAT1P21,15,NA,NA,NA,belsp,Climber species,NA,G,NA,Y,NA,0.578413228,0.032464757,P,B,P
L2,deciduous,BAT1P21,13,NA,NA,4,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
L2,deciduous,BAT1P21,32,NA,NA,7.5,gonmac,Goniothalamus macranthus,Annonaceae,S,Y,NA,NA,0.44,0.084852814,G,A,T
L2,deciduous,BAT1P21,202,74,45,21.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,Y,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P21,45,NA,NA,15.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P21,65,NA,NA,16.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P21,37,NA,NA,13.5,oroind,Oroxylum indicum,Bignoniaceae,S,Y,NA,NA,0.411093333,0.070025611,S,A,T
L2,deciduous,BAT1P21,58,NA,NA,18.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P21,77,NA,NA,19.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P21,130,NA,NA,20.5,diland,Dillenia andamanica,Dilleniaceae,S,Y,NA,NA,0.61240513,0.066353381,G,A,T
L2,deciduous,BAT1P21,115,NA,NA,17.5,agland,Aglaia andamanica,Meliaceae,S,Y,NA,NA,0.659026321,0.089693385,G,A,T
L2,deciduous,BAT1P21,65,NA,NA,8.5,musgla,Mussaenda glabra,Rubiaceae,S,Y,NA,NA,0.578413228,0.032464757,P,A,T
L2,deciduous,BAT1P21,42,NA,NA,14.5,terbia,Terminalia bialata,Combretaceae,S,Y,NA,NA,0.554719761,0.153541295,G,A,T
L2,deciduous,BAT1P21,59,NA,NA,9.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P21,71,NA,NA,20.5,neogag,Neonauclea gagaena,Rubiaceae,S,Y,NA,NA,0.655777219,0.05189097,G,A,T
L2,deciduous,BAT1P21,172,NA,NA,13.5,ficsp,Ficus sp,Moraceae,G,Y,NA,NA,0.411557578,0.093306861,G,A,T
L2,deciduous,BAT1P21,31,NA,NA,10.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P21,39,NA,NA,14.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P21,32,NA,NA,8.5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,Y,NA,NA,0.524774716,0.100269141,G,A,T
L2,deciduous,BAT1P21,53,NA,NA,14.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P21,35,NA,NA,6.5,dioooc,Diospyros oocarpa,Ebenaceae,S,Y,NA,NA,0.69718256,0.130127619,G,A,T
L2,deciduous,BAT1P21,30,NA,NA,7.5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,Y,NA,NA,0.524774716,0.100269141,G,A,T
L2,deciduous,BAT1P21,132,NA,NA,15.5,diland,Dillenia andamanica,Dilleniaceae,S,Y,NA,NA,0.61240513,0.066353381,G,A,T
L2,deciduous,BAT1P21,126,NA,NA,16.5,diland,Dillenia andamanica,Dilleniaceae,S,Y,NA,NA,0.61240513,0.066353381,G,A,T
L2,deciduous,BAT1P21,36,NA,NA,9.5,leprub,Lepisanthes rubiginosa,Sapindaceae,S,Y,NA,NA,0.63,0.156428898,S,A,T
L2,deciduous,BAT1P21,49,NA,NA,16.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P21,62,NA,NA,18.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P21,41,NA,NA,13.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P21,55,NA,NA,7.5,sagell,Sageraea elliptica,Annonaceae,S,Y,NA,NA,0.67,0.086799749,S,A,T
L2,deciduous,BAT1P21,80,NA,NA,15.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P21,272,NA,NA,21.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,NA,NA,Y,0.552762,0.063149352,S,C,T
L2,deciduous,BAT1P21,213,NA,NA,24.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
L2,deciduous,BAT1P21,220,NA,NA,22.5,diland,Dillenia andamanica,Dilleniaceae,S,NA,NA,Y,0.61240513,0.066353381,G,C,T
L2,deciduous,BAT1P21,228,NA,NA,25.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
L2,deciduous,BAT1P21,235.5,NA,NA,33.5,terbia,Terminalia bialata,Combretaceae,S,NA,NA,Y,0.554719761,0.153541295,G,C,T
L2,deciduous,BAT1P21,196,NA,NA,24.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,NA,NA,Y,0.552762,0.063149352,S,C,T
L2,deciduous,BAT1P21,194.68,NA,NA,28.5,terbia,Terminalia bialata,Combretaceae,S,NA,NA,Y,0.554719761,0.153541295,G,C,T
L2,deciduous,BAT1P21,242,NA,NA,13.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,NA,NA,Y,0.552762,0.063149352,S,C,T
L2,deciduous,BAT1P21,236,NA,NA,30.5,terbia,Terminalia bialata,Combretaceae,S,NA,NA,Y,0.554719761,0.153541295,G,C,T
L2,deciduous,BAT1P21,245,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.578413228,0.032464757,P,C,T
L2,deciduous,BAT1P22,248.06,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.594610992,0.034156741,P,C,T
L2,deciduous,BAT1P22,10,NA,NA,2,dryass,Drypetes assamica,Euphorbioaceae,S,NA,Y,NA,0.706904579,0.075472281,G,B,T
L2,deciduous,BAT1P22,18,NA,NA,4,aidcoc,Aidia cochinchinensis,Rubiaceae,S,NA,Y,NA,0.752557363,0.08206892,G,B,T
L2,deciduous,BAT1P22,44,NA,NA,6,ixosp,Ixora sp,Rubiaceae,G,Y,Y,NA,0.792857143,0.096040666,G,B,T
L2,deciduous,BAT1P22,30,NA,NA,4.5,diopil,Diospyros pilosiuscula,Ebenaceae,S,Y,Y,NA,0.69718256,0.130127619,G,B,T
L2,deciduous,BAT1P22,42,NA,NA,7.5,sagell,Sageraea elliptica,Annonaceae,S,Y,Y,NA,0.67,0.086799749,S,B,T
L2,deciduous,BAT1P22,12,NA,NA,3,surmul,Suregada multiflora,Euphorbioaceae,S,NA,Y,NA,0.647472,0.033046136,S,B,T
L2,deciduous,BAT1P22,17,NA,NA,5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
L2,deciduous,BAT1P22,57,NA,NA,9.5,limaci,Limonia acidissima,Rutaceae,S,Y,Y,NA,0.840336,0.098019849,S,B,T
L2,deciduous,BAT1P22,17,NA,NA,5,stevil,Sterculia villosa,Sterculiaceae,S,NA,Y,NA,0.254856,0.127696287,S,B,T
L2,deciduous,BAT1P22,19,NA,NA,6.5,stevil,Sterculia villosa,Sterculiaceae,S,NA,Y,NA,0.254856,0.127696287,S,B,T
L2,deciduous,BAT1P22,12,NA,NA,5,diokur,Diospyros kurzii,Ebenaceae,S,NA,Y,NA,0.8,0.130127619,S,B,T
L2,deciduous,BAT1P22,13.5,NA,NA,4,aidcoc,Aidia cochinchinensis,Rubiaceae,S,NA,Y,NA,0.752557363,0.08206892,G,B,T
L2,deciduous,BAT1P22,14.5,NA,NA,4,agland,Aglaia andamanica,Meliaceae,S,NA,Y,NA,0.659026321,0.089693385,G,B,T
L2,deciduous,BAT1P22,56,NA,NA,12.5,dioooc,Diospyros oocarpa,Ebenaceae,S,Y,Y,NA,0.69718256,0.130127619,G,B,T
L2,deciduous,BAT1P22,17,NA,NA,4.5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
L2,deciduous,BAT1P22,30,NA,NA,4,stevil,Sterculia villosa,Sterculiaceae,S,Y,NA,NA,0.254856,0.127696287,S,A,T
L2,deciduous,BAT1P22,49,NA,NA,0.5,diopil,Diospyros pilosiuscula,Ebenaceae,S,Y,NA,NA,0.69718256,0.130127619,G,A,T
L2,deciduous,BAT1P22,66,NA,NA,5.5,lancor,Lannea coromandelica,Anacardiaceae,S,Y,NA,NA,0.397296667,0.049785781,S,A,T
L2,deciduous,BAT1P22,199,NA,NA,23.5,lancor,Lannea coromandelica,Anacardiaceae,S,NA,NA,Y,0.397296667,0.049785781,S,C,T
L2,deciduous,BAT1P22,210.38,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.594610992,0.034156741,P,C,T
L2,deciduous,BAT1P22,74,NA,NA,17.5,sagell,Sageraea elliptica,Annonaceae,S,Y,NA,NA,0.67,0.086799749,S,A,T
L2,deciduous,BAT1P22,84.5,NA,NA,12.5,mitrot,Mitragyna rotundifolia,Rubiaceae,S,Y,NA,NA,0.527408,0.052902901,S,A,T
L2,deciduous,BAT1P22,81,NA,NA,12.5,mitrot,Mitragyna rotundifolia,Rubiaceae,S,Y,NA,NA,0.527408,0.052902901,S,A,T
L2,deciduous,BAT1P22,52,NA,NA,9.5,dioooc,Diospyros oocarpa,Ebenaceae,S,Y,NA,NA,0.69718256,0.130127619,G,A,T
L2,deciduous,BAT1P22,87,NA,NA,17.5,mitrot,Mitragyna rotundifolia,Rubiaceae,S,Y,NA,NA,0.527408,0.052902901,S,A,T
L2,deciduous,BAT1P22,57,NA,NA,15.5,diocor,Diospyros cordifolia,Ebenaceae,S,Y,NA,NA,0.73,0.130127619,S,A,T
L2,deciduous,BAT1P22,54,NA,NA,12.5,dioooc,Diospyros oocarpa,Ebenaceae,S,Y,NA,NA,0.69718256,0.130127619,G,A,T
L2,deciduous,BAT1P22,31,NA,NA,9.5,dioooc,Diospyros oocarpa,Ebenaceae,S,Y,NA,NA,0.69718256,0.130127619,G,A,T
L2,deciduous,BAT1P22,53,NA,NA,15.5,sagell,Sageraea elliptica,Annonaceae,S,Y,NA,NA,0.67,0.086799749,S,A,T
L2,deciduous,BAT1P22,53,NA,NA,9.5,dioooc,Diospyros oocarpa,Ebenaceae,S,Y,NA,NA,0.69718256,0.130127619,G,A,T
L2,deciduous,BAT1P22,59,NA,NA,4.5,lancor,Lannea coromandelica,Anacardiaceae,S,Y,NA,NA,0.397296667,0.049785781,S,A,T
L2,deciduous,BAT1P22,36,NA,NA,2,lancor,Lannea coromandelica,Anacardiaceae,S,Y,NA,NA,0.397296667,0.049785781,S,A,T
L2,deciduous,BAT1P22,180,NA,NA,29.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
L2,deciduous,BAT1P22,194,NA,NA,25.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,NA,NA,Y,0.552762,0.063149352,S,C,T
L2,deciduous,BAT1P22,408.2,NA,NA,30.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
L2,deciduous,BAT1P22,235.5,NA,NA,31.5,terbia,Terminalia bialata,Combretaceae,S,NA,NA,Y,0.554719761,0.153541295,G,C,T
L2,deciduous,BAT1P22,215,NA,NA,27.5,adepav,Adenanthera pavonina,Mimosaceae,S,NA,NA,Y,0.686956111,0.105637222,S,C,T
L2,deciduous,BAT1P22,571.48,NA,NA,35.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
L2,deciduous,BAT1P22,251.2,NA,NA,31.5,tetnud,Tetrameles nudiflora,Tetramelaceae,S,NA,NA,Y,0.307096,0.048223214,S,C,T
L2,deciduous,BAT1P22,225,NA,NA,29.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
L2,deciduous,BAT1P22,216,NA,NA,33.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
L2,deciduous,BAT1P22,502.4,NA,NA,32.5,ptedal,Pterocarpus dalbergioides,Fabaceae,S,NA,NA,Y,0.62,0.056568542,S,C,T
L2,deciduous,BAT1P22,251.2,NA,NA,NA,stump,stump,NA,G,NA,NA,Y,0.594610992,0.034156741,P,C,T
L2,deciduous,BAT1P23,48,NA,NA,9.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,Y,NA,0.552762,0.063149352,S,B,T
L2,deciduous,BAT1P23,11,NA,NA,3,diound,Diospyros undulata,Ebenaceae,S,NA,Y,NA,0.69718256,0.130127619,G,B,T
L2,deciduous,BAT1P23,11,NA,NA,2,milhor,Miliusa horsfieldii,Annonaceae,S,NA,Y,NA,0.61,0.038162367,S,B,T
L2,deciduous,BAT1P23,34,NA,NA,6,ixosp,Ixora sp,Rubiaceae,G,Y,Y,NA,0.792857143,0.096040666,G,B,T
L2,deciduous,BAT1P23,13,NA,NA,4,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
L2,deciduous,BAT1P23,14,NA,NA,4.5,diound,Diospyros undulata,Ebenaceae,S,NA,Y,NA,0.69718256,0.130127619,G,B,T
L2,deciduous,BAT1P23,13,NA,NA,4,milhor,Miliusa horsfieldii,Annonaceae,S,NA,Y,NA,0.61,0.038162367,S,B,T
L2,deciduous,BAT1P23,12,NA,NA,2,rinben,Rinorea benghalensis,Violaceae,S,NA,Y,NA,0.670555965,0.085450154,G,B,T
L2,deciduous,BAT1P23,11,NA,NA,2,leasp,Leea sp,Leeaceae,G,NA,Y,NA,0.57,0.155563492,G,B,T
L2,deciduous,BAT1P23,10,NA,NA,2,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
L2,deciduous,BAT1P23,21,NA,NA,5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,NA,Y,NA,0.552762,0.063149352,S,B,T
L2,deciduous,BAT1P23,11,NA,NA,3.5,surmul,Suregada multiflora,Euphorbioaceae,S,NA,Y,NA,0.647472,0.033046136,S,B,T
L2,deciduous,BAT1P23,17,NA,NA,4,milhor,Miliusa horsfieldii,Annonaceae,S,NA,Y,NA,0.61,0.038162367,S,B,T
L2,deciduous,BAT1P23,14,NA,NA,3.5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
L2,deciduous,BAT1P23,74,NA,NA,24.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,Y,NA,0.552762,0.063149352,S,B,T
L2,deciduous,BAT1P23,29,NA,NA,5,tabalt,Tabernaemontana alternifolia,Apocynaceae,S,NA,Y,NA,0.524774716,0.100269141,G,B,T
L2,deciduous,BAT1P23,50,NA,NA,6,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P23,53,NA,NA,13.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
L2,deciduous,BAT1P23,57,NA,NA,5.5,laghyp,Lagerstroemia hypoleuca,Lythraceae,S,Y,NA,NA,0.552762,0.063149352,S,A,T
